case_id,model,temperature,trial,judge,tag_id,score,judge_success,judge_error,retry_count,elapsed_sec
A1,gpt,0.0,8,gpt4o,A1_11,0,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_12,2,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_14,2,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_15,2,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_16,0,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_17,2,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_18,2,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_19,2,True,,0,4.59
A1,gpt,0.0,8,gpt4o,A1_20,0,True,,0,4.59
A1,gpt,0.0,2,gpt4o,A1_08,0,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_09,2,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_11,0,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_12,0,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_14,0,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_15,0,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_16,0,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_17,2,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_18,2,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_19,2,True,,0,5.25
A1,gpt,0.0,2,gpt4o,A1_20,0,True,,0,5.25
A1,gpt,0.0,10,gpt4o,A1_08,2,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_09,2,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_11,0,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_12,2,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_14,0,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_15,0,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_16,0,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_17,0,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_18,1,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_19,2,True,,0,4.95
A1,gpt,0.0,10,gpt4o,A1_20,0,True,,0,4.95
A1,gpt,0.0,3,gpt4o,A1_08,0,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_09,2,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_11,0,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_12,2,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_14,0,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_15,0,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_16,0,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_17,2,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_18,2,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_19,2,True,,0,4.35
A1,gpt,0.0,3,gpt4o,A1_20,0,True,,0,4.35
A1,gpt,0.0,6,gpt4o,A1_08,2,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_09,2,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_11,0,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_12,0,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_14,0,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_15,0,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_16,0,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_17,0,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_18,2,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_19,2,True,,0,5.37
A1,gpt,0.0,6,gpt4o,A1_20,2,True,,0,5.37
A1,gpt,0.0,1,gpt4o,A1_08,0,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_09,2,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_11,0,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_12,0,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_14,0,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_15,0,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_16,0,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_17,2,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_18,2,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_19,2,True,,0,4.69
A1,gpt,0.0,1,gpt4o,A1_20,0,True,,0,4.69
A1,claude,0.0,2,gpt4o,A1_08,2,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_09,2,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_11,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_12,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_14,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_15,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_16,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_17,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_18,2,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_19,0,True,,0,4.91
A1,claude,0.0,2,gpt4o,A1_20,0,True,,0,4.91
A1,gpt,0.0,17,gpt4o,A1_08,1,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_09,2,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_11,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_12,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_14,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_15,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_16,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_17,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_18,2,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_19,0,True,,0,4.4
A1,gpt,0.0,17,gpt4o,A1_20,0,True,,0,4.4
A1,gpt,0.0,15,gpt4o,A1_08,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_09,2,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_11,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_12,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_14,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_15,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_16,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_17,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_18,2,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_19,0,True,,0,4.73
A1,gpt,0.0,15,gpt4o,A1_20,0,True,,0,4.73
A1,gpt,0.0,19,gpt4o,A1_08,1,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_09,2,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_11,0,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_12,2,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_14,2,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_15,2,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_16,0,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_17,0,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_18,2,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_19,0,True,,0,4.72
A1,gpt,0.0,19,gpt4o,A1_20,0,True,,0,4.72
A1,claude,0.0,4,gpt4o,A1_08,2,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_09,2,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_11,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_12,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_14,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_15,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_16,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_17,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_18,2,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_19,0,True,,0,5.29
A1,claude,0.0,4,gpt4o,A1_20,0,True,,0,5.29
A1,claude,0.0,3,gpt4o,A1_08,1,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_09,2,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_11,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_12,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_14,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_15,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_16,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_17,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_18,2,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_19,0,True,,0,5.05
A1,claude,0.0,3,gpt4o,A1_20,0,True,,0,5.05
A1,gpt,0.0,13,gpt4o,A1_08,0,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_09,2,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_11,0,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_12,0,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_14,0,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_15,0,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_16,0,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_17,2,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_18,1,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_19,2,True,,0,5.04
A1,gpt,0.0,13,gpt4o,A1_20,0,True,,0,5.04
A1,gpt,0.0,20,gpt4o,A1_08,0,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_09,2,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_11,0,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_12,0,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_14,0,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_15,0,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_16,0,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_17,2,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_18,1,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_19,2,True,,0,4.23
A1,gpt,0.0,20,gpt4o,A1_20,0,True,,0,4.23
A1,gpt,0.0,14,gpt4o,A1_08,0,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_09,2,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_11,0,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_12,0,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_14,0,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_15,0,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_16,0,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_17,2,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_18,1,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_19,2,True,,0,5.12
A1,gpt,0.0,14,gpt4o,A1_20,0,True,,0,5.12
A1,gpt,0.0,16,gpt4o,A1_08,1,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_09,2,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_11,0,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_12,0,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_14,0,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_15,0,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_16,0,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_17,2,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_18,2,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_19,2,True,,0,4.8
A1,gpt,0.0,16,gpt4o,A1_20,0,True,,0,4.8
A1,claude,0.0,1,gpt4o,A1_08,2,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_09,2,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_11,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_12,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_14,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_15,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_16,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_17,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_18,2,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_19,0,True,,0,5.78
A1,claude,0.0,1,gpt4o,A1_20,0,True,,0,5.78
A1,gpt,0.0,21,gpt4o,A1_08,1,True,,0,4.22
A1,gpt,0.0,21,gpt4o,A1_09,2,True,,0,4.22
