case_id,model,temperature,trial,judge,tag_id,score,judge_success,judge_error,retry_count,elapsed_sec
A1,gpt,0.0,3,gemini,A1_17,2,True,,0,1.01
A1,gpt,0.0,6,gemini,A1_16,0,True,,0,1.01
A1,gpt,0.0,3,gemini,A1_18,0,True,,0,1.01
A1,gpt,0.0,6,gemini,A1_17,0,True,,0,1.01
A1,gpt,0.0,6,gemini,A1_18,0,True,,0,1.01
A1,gpt,0.0,3,gemini,A1_19,2,True,,0,1.01
A1,gpt,0.0,6,gemini,A1_19,2,True,,0,1.01
A1,gpt,0.0,6,gemini,A1_20,1,True,,0,1.01
A1,gpt,0.0,3,gemini,A1_20,0,True,,0,1.01
A1,gemini,0.0,13,gemini,A1_08,1,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_09,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_11,0,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_12,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_14,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_15,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_16,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_17,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_18,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_19,2,True,,0,8.65
A1,gemini,0.0,13,gemini,A1_20,2,True,,0,8.65
A1,claude,0.0,2,gemini,A1_08,2,True,,0,1.1
A1,claude,0.0,2,gemini,A1_09,2,True,,0,1.1
A1,claude,0.0,2,gemini,A1_11,0,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_08,0,True,,0,7.82
A1,claude,0.0,2,gemini,A1_12,0,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_09,1,True,,0,7.82
A1,gpt,0.0,2,gemini,A1_11,0,True,,0,7.82
A1,claude,0.0,2,gemini,A1_14,2,True,,0,1.1
A1,claude,0.0,2,gemini,A1_15,2,True,,0,1.1
A1,claude,0.0,2,gemini,A1_16,2,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_12,0,True,,0,7.82
A1,claude,0.0,2,gemini,A1_17,2,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_14,1,True,,0,7.82
A1,gpt,0.0,2,gemini,A1_15,0,True,,0,7.82
A1,claude,0.0,2,gemini,A1_18,1,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_16,0,True,,0,7.82
A1,claude,0.0,2,gemini,A1_19,2,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_17,1,True,,0,7.82
A1,gpt,0.0,2,gemini,A1_18,0,True,,0,7.82
A1,claude,0.0,2,gemini,A1_20,2,True,,0,1.1
A1,gpt,0.0,2,gemini,A1_19,1,True,,0,7.82
A1,gpt,0.0,2,gemini,A1_20,0,True,,0,7.82
A1,gpt,0.0,11,gemini,A1_08,0,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_09,1,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_11,0,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_12,0,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_14,1,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_15,1,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_16,0,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_17,1,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_18,0,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_19,1,True,,0,7.78
A1,gpt,0.0,11,gemini,A1_20,0,True,,0,7.78
A1,gpt,0.0,8,gemini,A1_08,0,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_09,1,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_11,0,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_12,0,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_14,1,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_15,1,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_16,0,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_17,1,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_18,0,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_19,1,True,,0,1.48
A1,gpt,0.0,8,gemini,A1_20,0,True,,0,1.48
A1,gpt,0.0,12,gemini,A1_08,0,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_09,1,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_11,0,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_12,0,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_14,1,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_15,1,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_16,0,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_17,1,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_18,0,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_19,1,True,,0,8.39
A1,gpt,0.0,12,gemini,A1_20,0,True,,0,8.39
A1,claude,0.0,1,gemini,A1_08,2,True,,0,1.49
A1,gpt,0.0,7,gemini,A1_08,1,True,,0,7.89
A1,gpt,0.0,10,gemini,A1_08,1,True,,0,1.78
A1,claude,0.0,1,gemini,A1_09,2,True,,0,1.49
A1,gpt,0.0,7,gemini,A1_09,2,True,,0,7.89
A1,gpt,0.0,10,gemini,A1_09,2,True,,0,1.78
A1,claude,0.0,1,gemini,A1_11,0,True,,0,1.49
A1,gpt,0.0,7,gemini,A1_11,0,True,,0,7.89
A1,gpt,0.0,10,gemini,A1_11,0,True,,0,1.78
A1,claude,0.0,1,gemini,A1_12,0,True,,0,1.49
A1,claude,0.0,1,gemini,A1_14,1,True,,0,1.49
A1,gpt,0.0,10,gemini,A1_12,0,True,,0,1.78
A1,gpt,0.0,7,gemini,A1_12,0,True,,0,7.89
A1,claude,0.0,1,gemini,A1_15,1,True,,0,1.49
A1,gpt,0.0,10,gemini,A1_14,2,True,,0,1.78
A1,gpt,0.0,7,gemini,A1_14,2,True,,0,7.89
A1,claude,0.0,1,gemini,A1_16,0,True,,0,1.49
A1,gpt,0.0,10,gemini,A1_15,2,True,,0,1.78
A1,gpt,0.0,10,gemini,A1_16,0,True,,0,1.78
A1,claude,0.0,1,gemini,A1_17,0,True,,0,1.49
A1,gpt,0.0,7,gemini,A1_15,2,True,,0,7.89
A1,gpt,0.0,7,gemini,A1_16,0,True,,0,7.89
A1,claude,0.0,1,gemini,A1_18,0,True,,0,1.49
A1,gpt,0.0,10,gemini,A1_17,0,True,,0,1.78
A1,gpt,0.0,10,gemini,A1_18,0,True,,0,1.78
A1,claude,0.0,1,gemini,A1_19,0,True,,0,1.49
A1,gpt,0.0,7,gemini,A1_17,2,True,,0,7.89
A1,gpt,0.0,10,gemini,A1_19,2,True,,0,1.78
A1,claude,0.0,1,gemini,A1_20,0,True,,0,1.49
A1,gpt,0.0,7,gemini,A1_18,0,True,,0,7.89
A1,gpt,0.0,10,gemini,A1_20,0,True,,0,1.78
A1,gpt,0.0,7,gemini,A1_19,2,True,,0,7.89
A1,gpt,0.0,7,gemini,A1_20,2,True,,0,7.89
A1,gpt,0.0,1,gemini,A1_08,0,True,,0,1.01
A1,gemini,0.0,5,gemini,A1_08,1,True,,0,9.27
A1,claude,0.0,4,gemini,A1_08,1,True,,0,1.67
A1,gpt,0.0,1,gemini,A1_09,2,True,,0,1.01
A1,gemini,0.0,5,gemini,A1_09,2,True,,0,9.27
A1,claude,0.0,4,gemini,A1_09,2,True,,0,1.67
A1,claude,0.0,4,gemini,A1_11,0,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_11,0,True,,0,9.27
A1,gpt,0.0,1,gemini,A1_11,0,True,,0,1.01
A1,claude,0.0,4,gemini,A1_12,0,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_12,2,True,,0,9.27
A1,gpt,0.0,1,gemini,A1_12,0,True,,0,1.01
A1,claude,0.0,4,gemini,A1_14,1,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_14,2,True,,0,9.27
A1,gpt,0.0,1,gemini,A1_14,1,True,,0,1.01
A1,claude,0.0,4,gemini,A1_15,1,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_15,2,True,,0,9.27
A1,gpt,0.0,1,gemini,A1_15,1,True,,0,1.01
A1,gpt,0.0,1,gemini,A1_16,0,True,,0,1.01
A1,gpt,0.0,1,gemini,A1_17,1,True,,0,1.01
A1,gpt,0.0,1,gemini,A1_18,0,True,,0,1.01
A1,gpt,0.0,1,gemini,A1_19,2,True,,0,1.01
A1,gpt,0.0,1,gemini,A1_20,0,True,,0,1.01
A1,gemini,0.0,5,gemini,A1_16,2,True,,0,9.27
A1,claude,0.0,4,gemini,A1_16,0,True,,0,1.67
A1,claude,0.0,4,gemini,A1_17,0,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_17,2,True,,0,9.27
A1,gemini,0.0,5,gemini,A1_18,2,True,,0,9.27
A1,claude,0.0,4,gemini,A1_18,0,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_19,2,True,,0,9.27
A1,claude,0.0,4,gemini,A1_19,0,True,,0,1.67
A1,gemini,0.0,5,gemini,A1_20,2,True,,0,9.27
A1,claude,0.0,4,gemini,A1_20,0,True,,0,1.67
A1,gpt,0.0,13,gemini,A1_08,0,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_09,2,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_11,0,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_12,0,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_14,2,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_15,2,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_16,0,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_17,2,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_18,0,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_19,2,True,,0,1.1
A1,gpt,0.0,13,gemini,A1_20,0,True,,0,1.1
A1,gemini,0.0,10,gemini,A1_08,1,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_09,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_11,0,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_12,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_14,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_15,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_16,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_17,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_18,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_19,2,True,,0,9.54
A1,gemini,0.0,10,gemini,A1_20,2,True,,0,9.54
A1,gpt,0.0,18,gemini,A1_08,1,True,,0,1.08
A1,gpt,0.0,18,gemini,A1_09,2,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_08,1,True,,0,1.17
A1,gpt,0.0,22,gemini,A1_09,2,True,,0,1.17
A1,gpt,0.0,22,gemini,A1_11,0,True,,0,1.17
A1,gpt,0.0,22,gemini,A1_12,0,True,,0,1.17
A1,gpt,0.0,22,gemini,A1_14,2,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_11,0,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_15,2,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_12,0,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_16,0,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_14,2,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_17,0,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_15,2,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_18,2,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_16,0,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_19,2,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_17,0,True,,0,1.08
A1,gpt,0.0,22,gemini,A1_20,2,True,,0,1.17
A1,gpt,0.0,18,gemini,A1_18,0,True,,0,1.08
A1,gpt,0.0,18,gemini,A1_19,2,True,,0,1.08
A1,gpt,0.0,18,gemini,A1_20,0,True,,0,1.08
A1,gpt,0.0,25,gemini,A1_08,1,True,,0,1.21
A1,gpt,0.0,25,gemini,A1_09,2,True,,0,1.21
A1,gpt,0.0,25,gemini,A1_11,0,True,,0,1.21
A1,gpt,0.0,25,gemini,A1_12,0,True,,0,1.21
A1,claude,0.0,3,gemini,A1_08,1,True,,0,2.33
A1,gpt,0.0,25,gemini,A1_14,2,True,,0,1.21
A1,gpt,0.0,25,gemini,A1_15,2,True,,0,1.21
A1,claude,0.0,3,gemini,A1_09,2,True,,0,2.33
A1,claude,0.0,3,gemini,A1_11,0,True,,0,2.33
A1,gpt,0.0,25,gemini,A1_16,0,True,,0,1.21
A1,claude,0.0,3,gemini,A1_12,0,True,,0,2.33
A1,gpt,0.0,25,gemini,A1_17,0,True,,0,1.21
A1,gpt,0.0,25,gemini,A1_18,0,True,,0,1.21
A1,claude,0.0,3,gemini,A1_14,1,True,,0,2.33
A1,claude,0.0,3,gemini,A1_15,1,True,,0,2.33
A1,gpt,0.0,25,gemini,A1_19,2,True,,0,1.21
A1,gpt,0.0,25,gemini,A1_20,0,True,,0,1.21
A1,claude,0.0,3,gemini,A1_16,0,True,,0,2.33
A1,claude,0.0,3,gemini,A1_17,0,True,,0,2.33
A1,claude,0.0,3,gemini,A1_18,0,True,,0,2.33
A1,claude,0.0,3,gemini,A1_19,0,True,,0,2.33
A1,claude,0.0,3,gemini,A1_20,0,True,,0,2.33
A1,gpt,0.0,14,gemini,A1_08,0,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_09,2,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_11,0,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_12,0,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_14,2,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_15,2,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_16,0,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_17,2,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_18,0,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_19,2,True,,0,2.18
A1,gpt,0.0,14,gemini,A1_20,0,True,,0,2.18
A1,claude,0.0,5,gemini,A1_08,2,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_08,0,True,,0,2.05
A1,claude,0.0,5,gemini,A1_09,2,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_09,2,True,,0,2.05
A1,claude,0.0,5,gemini,A1_11,0,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_11,0,True,,0,2.05
A1,claude,0.0,5,gemini,A1_12,0,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_12,0,True,,0,2.05
A1,claude,0.0,5,gemini,A1_14,1,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_14,1,True,,0,2.05
A1,claude,0.0,5,gemini,A1_15,1,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_15,1,True,,0,2.05
A1,gpt,0.0,20,gemini,A1_16,0,True,,0,2.05
A1,claude,0.0,5,gemini,A1_16,0,True,,0,1.67
A1,claude,0.0,5,gemini,A1_17,1,True,,0,1.67
A1,claude,0.0,5,gemini,A1_18,0,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_17,1,True,,0,2.05
A1,claude,0.0,5,gemini,A1_19,0,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_18,0,True,,0,2.05
A1,claude,0.0,5,gemini,A1_20,0,True,,0,1.67
A1,gpt,0.0,20,gemini,A1_19,2,True,,0,2.05
A1,gpt,0.0,20,gemini,A1_20,0,True,,0,2.05
A1,gpt,0.0,26,gemini,A1_08,1,True,,0,1.76
A1,gpt,0.0,26,gemini,A1_09,2,True,,0,1.76
A1,gpt,0.0,26,gemini,A1_11,0,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_08,1,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_12,0,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_09,2,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_14,2,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_11,0,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_15,2,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_12,2,True,,0,11.07
A1,gemini,0.0,4,gemini,A1_14,2,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_16,0,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_15,2,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_17,0,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_16,2,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_18,0,True,,0,1.76
A1,gpt,0.0,26,gemini,A1_19,2,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_17,2,True,,0,11.07
A1,gpt,0.0,26,gemini,A1_20,2,True,,0,1.76
A1,gemini,0.0,4,gemini,A1_18,2,True,,0,11.07
A1,gemini,0.0,4,gemini,A1_19,2,True,,0,11.07
A1,gemini,0.0,4,gemini,A1_20,2,True,,0,11.07
A1,gpt,0.0,19,gemini,A1_08,0,True,,0,2.82
A1,gpt,0.0,19,gemini,A1_09,2,True,,0,2.82
A1,gpt,0.0,24,gemini,A1_08,1,True,,0,2.25
A1,gpt,0.0,19,gemini,A1_11,0,True,,0,2.82
A1,gemini,0.0,6,gemini,A1_08,1,True,,1,11.45
A1,gpt,0.0,24,gemini,A1_09,2,True,,0,2.25
A1,gpt,0.0,24,gemini,A1_11,0,True,,0,2.25
A1,gemini,0.0,6,gemini,A1_09,2,True,,1,11.45
A1,gemini,0.0,6,gemini,A1_11,0,True,,1,11.45
A1,gpt,0.0,24,gemini,A1_12,0,True,,0,2.25
A1,gpt,0.0,19,gemini,A1_12,0,True,,0,2.82
A1,gemini,0.0,6,gemini,A1_12,2,True,,1,11.45
A1,gpt,0.0,24,gemini,A1_14,2,True,,0,2.25
A1,gpt,0.0,19,gemini,A1_14,1,True,,0,2.82
A1,gpt,0.0,19,gemini,A1_15,1,True,,0,2.82
A1,gpt,0.0,19,gemini,A1_16,0,True,,0,2.82
A1,gemini,0.0,6,gemini,A1_14,2,True,,1,11.45
A1,gpt,0.0,24,gemini,A1_15,2,True,,0,2.25
A1,gpt,0.0,19,gemini,A1_17,0,True,,0,2.82
A1,gemini,0.0,6,gemini,A1_15,2,True,,1,11.45
A1,gemini,0.0,6,gemini,A1_16,2,True,,1,11.45
A1,gemini,0.0,6,gemini,A1_17,2,True,,1,11.45
A1,gemini,0.0,6,gemini,A1_18,2,True,,1,11.45
A1,gpt,0.0,19,gemini,A1_18,0,True,,0,2.82
A1,gpt,0.0,19,gemini,A1_19,0,True,,0,2.82
A1,gpt,0.0,19,gemini,A1_20,0,True,,0,2.82
A1,gpt,0.0,24,gemini,A1_16,0,True,,0,2.25
A1,gpt,0.0,24,gemini,A1_17,0,True,,0,2.25
A1,gemini,0.0,6,gemini,A1_19,2,True,,1,11.45
A1,gemini,0.0,6,gemini,A1_20,2,True,,1,11.45
A1,gpt,0.0,24,gemini,A1_18,0,True,,0,2.25
A1,gpt,0.0,24,gemini,A1_19,2,True,,0,2.25
A1,gpt,0.0,24,gemini,A1_20,0,True,,0,2.25
A1,gpt,0.0,23,gemini,A1_08,1,True,,0,2.36
A1,gpt,0.0,23,gemini,A1_09,2,True,,0,2.36
A1,gpt,0.0,23,gemini,A1_11,0,True,,0,2.36
A1,gpt,0.0,23,gemini,A1_12,0,True,,0,2.36
A1,gpt,0.0,23,gemini,A1_14,2,True,,0,2.36
